username,followers,following,bio_length,posts_per_month,account_age_months,verified,label
user_4257,1926,437,76,0,41,0,1
user_4258,9214,595,100,44,105,0,0
user_4259,5264,214,192,89,46,0,0
user_4260,4945,587,183,27,74,1,0
user_4261,5507,6,133,68,23,0,0
user_4262,4116,432,173,16,103,0,0
user_4263,2633,967,193,4,69,0,1
user_4264,6361,563,138,51,13,0,0
user_4265,955,690,35,73,40,0,0
user_4266,5927,848,27,6,4,0,0
user_4267,5450,177,108,57,2,0,1
user_4268,5684,105,86,75,98,0,1
user_4269,3013,958,29,71,42,0,0
user_4270,8201,971,130,51,70,1,0
user_4271,3461,782,111,47,86,0,0
user_4272,6251,342,0,75,66,0,0
user_4273,7419,649,199,38,118,0,1
user_4274,7305,31,153,91,24,0,1
user_4275,6193,452,119,56,82,1,0
user_4276,9696,339,26,86,52,1,1
user_4277,5840,679,106,76,44,0,0
user_4278,6096,208,133,43,78,0,1
user_4279,6603,780,171,17,11,0,0
user_4280,5475,393,26,61,67,0,1
user_4281,1583,28,175,42,57,1,0
user_4282,6968,45,166,64,18,0,0
user_4283,6638,256,90,43,106,0,0
user_4284,6543,521,118,53,3,0,0
user_4285,4029,644,36,64,29,0,0
user_4286,1492,675,114,93,16,0,0
user_4287,9065,879,86,20,93,0,0
user_4288,458,216,7,2,33,0,1
user_4289,5412,349,150,15,2,1,0
user_4290,478,500,165,37,27,0,0
user_4291,8149,51,192,23,3,0,0
user_4292,5503,950,51,12,75,0,1
user_4293,6038,763,12,58,74,0,0
user_4294,9641,95,54,50,15,0,0
user_4295,4453,110,140,27,43,1,1
user_4296,2086,46,107,78,56,0,0
user_4297,8540,123,67,36,115,0,0
user_4298,8784,143,175,31,66,0,0
user_4299,1453,283,30,84,113,0,0
user_4300,1710,934,46,63,59,0,1
user_4301,5531,534,192,96,54,0,0
user_4302,6604,914,176,62,5,0,0
user_4303,7218,384,57,25,8,0,0
user_4304,9002,391,148,96,97,0,0
user_4305,1077,725,36,3,49,0,1
user_4306,757,390,3,71,98,0,1
user_4307,861,748,59,92,98,1,1
user_4308,2296,150,17,16,97,0,0
user_4309,5094,548,111,66,19,0,0
user_4310,2130,325,83,91,69,0,0
user_4311,2742,898,110,30,98,0,0
user_4312,677,452,44,45,99,0,0
user_4313,7491,514,118,67,58,0,0
user_4314,1830,377,54,80,12,0,0
user_4315,3379,223,132,29,88,1,0
user_4316,1977,73,170,29,72,0,0
user_4317,8784,492,160,40,20,0,0
user_4318,8860,977,172,44,14,0,0
user_4319,1429,224,182,30,110,0,1
user_4320,8563,728,2,11,56,0,0
user_4321,6114,321,81,38,37,0,0
user_4322,1172,579,60,41,95,0,0
user_4323,5687,597,9,59,36,0,0
user_4324,9073,633,119,38,58,0,1
user_4325,909,841,115,99,53,0,1
user_4326,207,639,103,24,24,0,0
user_4327,2567,68,167,77,33,0,0
user_4328,2596,778,139,37,59,0,0
user_4329,6440,659,158,23,33,0,0
user_4330,8583,619,68,11,44,0,1
user_4331,6264,816,92,78,14,1,1
user_4332,8159,924,24,54,68,0,0
user_4333,2112,256,111,74,91,0,0
user_4334,9748,391,109,89,44,0,0
user_4335,6822,609,156,13,51,0,0
user_4336,4291,109,72,66,13,0,0
user_4337,4021,725,182,13,28,0,0
user_4338,687,775,153,56,16,0,1
user_4339,6493,132,131,32,112,0,0
user_4340,4826,949,184,71,32,0,0
user_4341,1710,865,40,96,62,0,0
user_4342,5815,375,50,98,30,0,0
user_4343,2450,722,23,95,92,0,1
user_4344,2103,37,108,52,7,0,0
user_4345,225,872,166,99,71,0,0
user_4346,7072,481,192,62,23,0,0
user_4347,9476,560,154,87,92,0,0
user_4348,2915,117,91,31,48,0,0
user_4349,9677,668,93,84,7,0,0
user_4350,9447,279,62,51,8,0,0
user_4351,7071,733,93,38,99,0,0
user_4352,9133,939,102,65,118,1,0
user_4353,2878,595,61,39,17,0,0
user_4354,5737,490,22,38,50,0,0
user_4355,7546,384,49,29,87,0,0
user_4356,4497,266,196,77,71,0,0
user_4357,9958,311,15,82,110,0,0
user_4358,3589,166,144,10,92,0,0
user_4359,46,835,186,6,40,0,1
user_4360,6410,688,192,47,48,0,0
user_4361,8430,159,76,30,99,0,1
user_4362,5421,967,15,96,99,1,0
user_4363,6171,756,199,17,46,1,1
user_4364,6827,554,122,56,98,0,0
user_4365,7424,133,113,0,33,0,1
user_4366,2140,326,63,38,95,0,0
user_4367,5406,518,18,66,76,0,0
user_4368,9472,558,49,84,106,0,0
user_4369,4440,246,90,85,90,0,0
user_4370,8235,465,64,25,58,0,0
user_4371,6881,26,21,16,87,0,0
user_4372,9195,664,89,75,97,0,0
user_4373,1204,901,187,45,24,1,0
user_4374,1821,4,65,81,73,0,1
user_4375,3884,510,80,75,93,0,0
user_4376,1220,43,28,63,26,0,0
user_4377,3358,981,141,90,14,0,0
user_4378,9646,240,57,48,57,0,0
user_4379,7912,870,30,89,109,1,1
user_4380,5770,736,164,29,44,0,0
user_4381,5716,598,159,23,97,0,0
user_4382,2319,556,60,59,82,0,0
user_4383,6455,880,9,26,5,0,0
user_4384,1906,571,89,54,39,0,0
user_4385,6887,575,152,13,7,0,0
user_4386,1746,991,70,90,47,0,0
user_4387,6540,753,121,10,59,0,1
user_4388,3971,916,37,91,107,0,0
user_4389,1017,183,72,34,24,1,0
user_4390,6574,792,143,88,30,0,1
user_4391,3106,80,71,3,77,0,1
user_4392,9172,88,21,13,91,0,0
user_4393,9346,567,73,34,59,0,1
user_4394,2702,904,3,23,84,0,0
user_4395,6217,200,113,54,9,0,0
user_4396,7988,760,39,96,49,0,0
user_4397,5914,530,4,11,1,0,0
user_4398,3100,35,176,90,97,0,1
user_4399,7393,477,138,4,63,0,1
user_4400,9071,23,33,33,49,0,0
user_4401,6943,192,107,1,55,0,1
user_4402,7083,214,164,98,89,1,0
user_4403,9603,448,183,30,57,0,0
user_4404,8552,887,114,71,41,0,1
user_4405,1868,707,89,72,116,0,0
user_4406,1913,585,171,84,76,0,0
user_4407,5493,705,23,84,41,1,0
user_4408,4629,577,53,34,20,0,0
user_4409,8029,611,117,12,80,1,0
user_4410,9864,582,57,18,3,1,0
user_4411,1208,208,125,43,12,0,1
user_4412,9874,521,53,26,59,1,0
user_4413,7269,570,66,70,22,0,0
user_4414,315,640,3,6,100,0,1
user_4415,7711,608,13,91,100,0,0
user_4416,6277,852,16,16,52,0,0
user_4417,476,155,126,24,90,0,0
user_4418,3071,250,69,82,85,0,1
user_4419,4534,465,42,14,99,0,0
user_4420,9007,121,113,61,23,0,0
user_4421,3730,35,185,95,78,0,0
user_4422,2441,644,53,32,15,0,0
user_4423,9864,61,113,79,37,0,0
user_4424,3907,953,6,70,105,0,0
user_4425,4936,976,56,9,116,0,1
user_4426,6589,770,184,63,1,0,0
user_4427,4363,77,191,38,18,0,0
user_4428,8570,37,19,92,38,0,1
user_4429,3974,201,179,90,59,0,0
user_4430,1272,604,40,18,46,0,0
user_4431,9498,742,144,99,15,0,0
user_4432,9753,779,45,99,8,0,0
user_4433,5812,257,146,67,22,0,0
user_4434,3591,447,177,97,29,0,0
user_4435,2381,760,93,80,43,0,0
user_4436,4814,957,54,12,79,0,0
user_4437,7287,728,37,33,43,0,0
user_4438,4701,437,70,50,63,0,0
user_4439,3311,139,78,31,19,0,0
user_4440,7370,795,4,53,101,0,0
user_4441,230,847,136,79,2,1,0
user_4442,1356,375,126,29,95,0,0
user_4443,1023,296,52,14,24,0,0
user_4444,9447,117,164,94,46,0,1
user_4445,4520,552,129,25,27,0,0
user_4446,1418,695,168,23,86,0,1
user_4447,9568,75,196,61,37,0,0
user_4448,6380,949,172,6,75,0,0
user_4449,6405,271,199,88,23,0,0
user_4450,7226,222,142,88,90,0,0
user_4451,8259,477,48,66,48,0,1
user_4452,5739,108,172,89,92,0,1
user_4453,7153,384,31,27,56,0,0
user_4454,2163,287,97,62,63,0,0
user_4455,1282,230,155,26,29,0,0
user_4456,8271,374,185,66,118,0,0
user_4457,9715,853,99,53,13,0,0
user_4458,6433,937,153,99,16,0,0
user_4459,3491,890,154,8,65,0,0
user_4460,3783,171,172,20,37,0,0
user_4461,648,195,40,14,82,0,0
user_4462,1544,37,173,61,58,0,0
user_4463,7491,748,58,4,52,0,1
user_4464,3391,21,173,59,52,1,0
user_4465,9338,284,155,2,27,0,1
user_4466,772,330,178,86,19,0,0
user_4467,5839,8,172,81,86,0,1
user_4468,4873,819,90,21,37,0,0
user_4469,4378,30,87,33,46,0,0
user_4470,4446,332,54,51,93,0,0
user_4471,5317,788,53,66,28,0,0
user_4472,1510,811,68,18,5,0,0
user_4473,1097,914,129,50,117,0,0
user_4474,5559,242,71,21,9,0,0
user_4475,7079,111,52,82,95,0,0
user_4476,1809,879,113,35,59,1,0
user_4477,6666,747,177,75,85,0,0
user_4478,5534,84,13,21,65,0,0
user_4479,6584,414,63,68,74,0,0
user_4480,6130,720,168,93,2,0,0
user_4481,3164,35,125,82,11,0,1
user_4482,871,477,81,36,23,0,0
user_4483,4202,463,186,71,77,0,0
user_4484,5713,194,14,54,21,0,0
user_4485,1235,440,72,38,10,0,1
user_4486,1692,510,110,79,96,0,0
user_4487,7819,4,29,14,66,0,1
user_4488,630,448,166,29,24,0,0
user_4489,2475,908,151,17,116,0,0
user_4490,3594,278,3,48,66,0,0
user_4491,253,422,42,76,36,0,1
user_4492,5744,714,136,22,59,0,0
user_4493,8178,161,14,48,105,0,0
user_4494,3808,399,29,33,4,0,1
user_4495,9281,951,62,39,31,0,0
user_4496,2704,259,187,68,7,0,1
user_4497,6253,180,109,78,84,0,1
user_4498,8227,480,59,75,43,0,0
user_4499,920,366,28,22,52,0,0
user_4500,2572,546,88,18,115,1,0
user_4501,8344,354,95,88,34,1,0
user_4502,200,726,49,88,4,0,1
user_4503,4606,569,53,32,47,0,0
user_4504,3769,838,55,15,33,1,1
user_4505,1085,776,28,3,63,0,1
user_4506,3231,824,96,91,4,1,0
user_4507,4670,335,126,67,12,0,0
user_4508,9869,93,1,30,85,0,1
user_4509,2664,151,146,49,88,0,0
user_4510,5747,952,175,73,18,0,0
user_4511,7743,880,2,55,79,0,0
user_4512,8214,877,46,12,109,1,0
user_4513,7005,315,99,69,114,1,0
user_4514,9141,400,185,75,22,0,0
user_4515,8865,608,2,68,55,0,0
user_4516,9214,849,131,32,20,0,0
user_4517,6069,861,189,55,4,0,0
user_4518,1321,74,69,92,76,0,0
user_4519,1050,158,47,15,54,1,0
user_4520,8630,706,141,65,77,0,0
user_4521,2769,118,56,63,54,0,0
user_4522,6317,552,5,73,31,0,0
user_4523,5796,993,145,79,51,0,0
user_4524,8527,171,90,73,75,0,0
user_4525,9,972,144,8,117,0,1
user_4526,1949,490,75,79,71,0,1
user_4527,6194,668,170,98,113,0,0
user_4528,6211,349,146,29,82,0,0
user_4529,8604,542,105,33,108,0,0
user_4530,249,339,116,11,118,0,1
user_4531,4640,345,103,96,55,1,0
user_4532,7692,268,16,89,24,0,1
user_4533,9385,826,27,52,35,0,0
user_4534,8215,703,111,51,64,0,0
user_4535,8555,890,174,69,107,0,0
user_4536,616,737,91,19,81,0,0
user_4537,333,666,74,63,94,0,0
user_4538,2545,821,46,44,93,0,1
user_4539,3121,695,142,73,113,0,0
user_4540,578,839,197,56,56,0,1
user_4541,5736,648,162,14,100,0,1
user_4542,5376,497,37,72,1,0,0
user_4543,3406,578,45,4,30,0,1
user_4544,3328,524,14,90,104,0,0
user_4545,1379,858,151,24,92,0,0
user_4546,9197,726,17,32,112,0,0
user_4547,7752,141,5,35,64,0,1
user_4548,1432,320,103,11,50,0,0
user_4549,5189,290,94,1,45,1,1
user_4550,2192,534,60,90,60,1,0
user_4551,7294,351,147,0,104,0,1
user_4552,9881,681,67,70,83,0,0
user_4553,443,521,3,6,54,0,0
user_4554,80,740,61,41,70,0,1
user_4555,4110,838,121,4,42,0,1
user_4556,4003,254,56,93,60,0,0
user_4557,1777,601,167,24,21,0,1
user_4558,1064,901,22,52,74,0,1
user_4559,4585,609,110,36,10,1,0
user_4560,633,324,155,53,68,0,0
user_4561,3755,402,138,0,48,0,1
user_4562,4557,169,58,28,110,1,0
user_4563,8693,869,3,56,12,0,0
user_4564,6152,466,186,65,110,0,0
user_4565,8411,665,93,86,21,0,0
user_4566,861,813,152,75,119,0,0
user_4567,240,720,121,87,111,0,1
user_4568,9777,941,69,41,117,0,0
user_4569,4243,717,15,41,98,0,0
user_4570,9174,922,86,82,20,0,0
user_4571,6386,320,107,42,103,0,0
user_4572,2642,527,101,54,84,0,0
user_4573,3181,415,79,1,4,0,1
user_4574,3467,145,168,43,60,0,0
user_4575,1365,42,28,50,115,1,0
user_4576,1944,815,3,78,93,0,1
user_4577,3709,305,111,83,41,0,1
user_4578,6226,876,22,2,112,0,1
user_4579,7423,873,171,83,70,0,0
user_4580,3600,356,156,0,11,0,1
user_4581,9770,166,109,18,96,0,0
user_4582,542,597,95,86,47,0,0
user_4583,1094,477,94,32,58,0,0
user_4584,3224,89,41,66,92,0,1
user_4585,6372,338,108,91,116,0,0
user_4586,3839,792,168,84,65,0,0
user_4587,1379,334,76,91,82,0,1
user_4588,2652,394,90,87,102,0,0
user_4589,8081,830,87,74,27,0,0
user_4590,2122,770,160,8,38,0,0
user_4591,9562,344,121,52,22,0,0
user_4592,2623,638,177,29,89,0,0
user_4593,3444,420,117,0,45,0,1
user_4594,3725,634,66,16,75,0,1
user_4595,640,80,114,84,82,0,0
user_4596,9507,520,8,73,44,0,1
user_4597,7568,131,16,62,87,0,1
user_4598,1672,235,3,40,76,0,0
user_4599,8478,112,102,17,25,0,0
user_4600,4704,466,187,36,83,0,0
user_4601,7255,825,87,14,16,0,1
user_4602,670,648,139,96,104,0,1
user_4603,6401,144,169,97,58,0,0
user_4604,4376,375,17,92,91,0,1
user_4605,666,287,71,38,64,0,1
user_4606,9798,274,60,72,72,0,0
user_4607,6389,389,76,40,110,0,1
user_4608,32,328,105,26,76,0,0
user_4609,1016,110,158,42,36,0,0
user_4610,7140,561,39,15,70,1,1
user_4611,7961,906,66,24,24,0,1
user_4612,4855,776,36,48,63,0,0
user_4613,4709,683,3,65,85,0,0
user_4614,1431,935,30,58,98,0,0
user_4615,2422,671,48,96,13,1,0
user_4616,9021,443,88,95,1,1,0
user_4617,441,730,86,10,23,0,0
user_4618,3501,413,190,52,12,0,1
user_4619,7164,906,88,38,57,0,1
user_4620,8159,41,35,93,72,1,1
user_4621,6440,55,80,18,32,0,0
user_4622,3053,794,52,38,74,0,1
user_4623,4273,936,92,94,105,0,0
user_4624,271,646,10,14,116,0,1
user_4625,5126,315,105,13,19,0,0
user_4626,5595,415,139,69,66,0,0
user_4627,7779,300,28,5,82,0,1
user_4628,2400,242,58,10,62,0,0
user_4629,2906,271,41,88,29,0,0
user_4630,7539,687,12,0,69,0,1
user_4631,3724,35,42,72,28,0,0
user_4632,1257,126,91,56,15,0,0
user_4633,3116,411,81,14,73,0,0
user_4634,5726,349,123,99,83,0,1
user_4635,3452,44,194,52,77,0,0
user_4636,9944,856,94,96,96,0,1
user_4637,6844,181,74,86,76,0,0
user_4638,5846,117,12,46,85,1,0
user_4639,5755,167,26,46,27,0,0
user_4640,1081,333,74,39,5,1,1
user_4641,1068,282,18,98,41,0,0
user_4642,8331,881,158,33,104,0,0
user_4643,9253,915,41,54,42,0,0
user_4644,3130,152,15,0,91,0,1
user_4645,4864,706,119,74,60,0,0
user_4646,9304,721,107,7,99,0,0
user_4647,289,192,172,39,56,0,0
user_4648,4768,249,73,43,14,0,0
user_4649,2794,463,52,74,44,0,0
user_4650,5580,643,156,96,78,0,1
user_4651,8488,354,19,17,83,0,0
user_4652,4156,31,80,9,112,0,0
user_4653,3363,550,27,72,90,0,0
user_4654,5051,834,85,48,114,0,0
user_4655,9524,876,164,52,113,0,0
user_4656,8593,422,122,74,16,0,0
user_4657,9586,268,100,14,63,0,0
user_4658,7006,761,118,17,32,0,1
user_4659,1376,349,173,88,35,1,0
user_4660,6205,548,183,87,63,0,0
user_4661,4184,32,73,4,109,0,1
user_4662,2108,297,126,27,99,0,0
user_4663,8752,588,6,13,95,0,0
user_4664,9674,705,189,40,112,0,0
user_4665,1706,136,26,29,36,0,0
user_4666,6998,778,15,91,18,0,0
user_4667,6406,363,126,69,9,0,0
user_4668,9189,979,183,78,46,0,0
user_4669,2913,496,150,14,12,0,0
user_4670,3033,356,144,31,24,0,1
user_4671,3027,304,104,22,58,0,1
user_4672,9696,740,82,19,75,0,0
user_4673,7922,728,7,91,98,0,0
user_4674,1880,211,131,17,63,0,0
user_4675,8525,283,104,75,119,0,0
user_4676,4915,444,133,11,69,0,1
user_4677,6086,383,64,5,97,1,0
user_4678,9971,252,149,1,31,0,1
user_4679,3107,32,22,80,17,0,0
user_4680,1609,817,123,60,49,0,0
user_4681,7349,199,70,74,12,0,0
user_4682,5347,915,165,30,64,0,0
user_4683,3610,92,166,20,76,0,0
user_4684,1636,248,10,44,10,0,1
user_4685,360,531,197,57,58,0,0
user_4686,3222,985,63,27,11,0,0
user_4687,9477,435,19,58,89,1,0
user_4688,4976,991,95,62,90,0,0
user_4689,3702,122,156,91,37,0,1
user_4690,1220,694,97,88,61,0,1
user_4691,5880,681,103,9,23,0,0
user_4692,7637,272,46,39,31,0,0
user_4693,3624,585,147,58,65,0,0
user_4694,6234,9,52,54,28,0,0
user_4695,8892,612,35,28,76,0,0
user_4696,2384,418,31,80,116,0,0
user_4697,1006,169,196,86,2,0,0
user_4698,3563,583,110,51,14,0,0
user_4699,5597,442,156,22,112,0,0
user_4700,8762,336,69,3,90,0,1
user_4701,2835,583,131,19,119,0,0
user_4702,7438,239,8,89,70,0,0
user_4703,9576,418,26,19,61,1,1
user_4704,4431,500,91,6,39,0,1
user_4705,533,840,83,47,119,0,0
user_4706,2509,878,0,36,47,0,0
user_4707,2620,102,9,54,56,0,0
user_4708,638,397,42,22,52,0,0
user_4709,9594,269,18,13,24,0,0
user_4710,963,172,63,28,14,0,0
user_4711,8853,395,193,45,100,0,0
user_4712,7597,335,199,33,71,0,0
user_4713,788,933,155,83,52,0,0
user_4714,1905,968,112,36,82,0,0
user_4715,6216,376,18,82,52,0,1
user_4716,3161,461,70,36,6,0,0
user_4717,37,519,5,81,110,0,1
user_4718,244,314,172,33,119,1,0
user_4719,2312,672,185,18,112,0,0
user_4720,3863,902,92,32,100,0,0
user_4721,42,853,36,2,19,0,1
user_4722,9160,249,183,34,71,0,0
user_4723,233,19,168,1,15,0,1
user_4724,6834,642,99,82,105,0,0
user_4725,3157,280,136,96,113,0,0
user_4726,2759,269,182,91,6,0,0
user_4727,3573,959,166,23,56,1,1
user_4728,8370,334,169,89,54,0,0
user_4729,3500,307,122,35,103,0,0
user_4730,811,873,93,97,58,0,0
user_4731,844,888,88,46,20,0,0
user_4732,3244,881,102,92,58,0,0
user_4733,6605,840,116,80,110,0,1
user_4734,7048,551,148,15,84,0,0
user_4735,6837,149,111,1,13,0,1
user_4736,612,277,96,31,68,0,1
user_4737,6352,10,171,26,9,0,0
user_4738,7170,52,168,89,84,0,1
user_4739,5073,907,27,97,59,0,0
user_4740,9174,772,198,12,55,0,1
user_4741,7468,385,148,3,15,0,1
user_4742,4686,154,127,99,99,0,1
user_4743,4700,305,155,66,55,0,0
user_4744,4732,545,138,45,22,0,1
user_4745,705,67,27,5,109,0,0
user_4746,3416,623,158,37,82,0,0
user_4747,503,70,9,12,80,0,0
user_4748,7661,252,110,88,108,0,0
user_4749,2521,38,123,55,65,0,0
user_4750,1928,710,64,91,118,0,0
user_4751,5190,785,91,37,66,0,1
user_4752,1173,204,29,60,5,0,0
user_4753,6606,53,37,19,23,0,0
user_4754,6381,739,154,73,92,0,0
user_4755,2956,919,2,29,60,0,0
user_4756,3036,689,30,28,114,0,1
user_4757,3160,81,174,44,82,1,0
user_4758,5126,206,84,80,82,0,1
user_4759,202,513,16,46,89,0,0
user_4760,7261,891,171,81,86,0,0
user_4761,8605,209,2,87,70,0,1
user_4762,8511,757,169,29,79,0,0
user_4763,5237,486,34,46,37,0,0
user_4764,7672,104,195,50,98,0,0
user_4765,790,532,42,92,43,0,0
user_4766,1317,829,35,96,79,0,0
user_4767,8063,331,92,91,89,0,1
user_4768,9784,447,174,45,35,0,1
user_4769,4484,297,52,9,91,0,1
user_4770,7667,955,28,79,29,1,1
user_4771,6657,221,11,14,94,0,0
user_4772,4821,89,150,29,91,0,0
user_4773,6978,797,155,85,101,0,0
user_4774,9436,479,41,69,12,0,0
user_4775,7224,463,74,1,110,0,1
user_4776,252,82,26,15,54,0,0
user_4777,3071,484,62,14,34,0,0
user_4778,5448,721,199,88,1,0,0
user_4779,9543,789,180,57,81,0,1
user_4780,4087,790,108,74,28,0,0
user_4781,4361,505,120,86,33,0,0
user_4782,9066,127,15,6,64,0,0
user_4783,6307,193,71,94,95,1,0
user_4784,8540,141,40,34,85,0,0
user_4785,115,248,111,47,106,0,0
user_4786,8662,572,77,34,116,0,0
user_4787,8701,111,53,42,113,0,0
user_4788,2334,887,63,21,24,0,0
user_4789,3734,597,133,1,93,1,0
user_4790,1211,6,105,5,37,0,0
user_4791,7248,526,45,0,18,0,1
user_4792,2050,380,110,44,115,0,0
user_4793,5912,287,135,52,50,0,0
user_4794,9062,586,81,63,116,0,1
user_4795,7264,576,166,63,17,0,1
user_4796,1967,52,163,42,59,0,0
user_4797,6242,364,141,69,94,0,0
user_4798,6303,919,190,28,13,0,0
user_4799,2343,226,159,15,54,0,0
user_4800,628,388,150,11,51,0,0
user_4801,5923,4,18,36,115,0,1
user_4802,4459,225,123,53,36,0,1
user_4803,8726,405,128,72,99,1,1
user_4804,5335,979,28,40,23,0,0
user_4805,6702,200,75,40,85,0,0
user_4806,200,300,30,0,32,0,1
user_4807,6565,337,194,56,74,0,1
user_4808,7518,147,122,3,3,0,1
user_4809,4020,610,152,67,93,0,1
user_4810,9260,882,57,90,54,0,0
user_4811,6731,419,50,42,65,0,0
user_4812,5186,193,12,42,77,0,0
user_4813,9590,502,32,61,101,0,0
user_4814,8577,89,179,93,30,0,0
user_4815,7661,551,44,73,22,0,1
user_4816,1419,939,40,95,111,0,0
user_4817,1656,34,167,11,93,0,0
user_4818,6388,823,36,83,46,1,1
user_4819,1382,663,141,54,92,0,0
user_4820,8132,40,133,67,5,0,0
user_4821,6876,485,106,75,36,1,0
user_4822,1919,366,102,81,99,0,1
user_4823,3626,71,30,86,72,0,1
user_4824,6808,349,6,58,45,0,0
user_4825,9892,466,160,89,21,0,0
user_4826,2810,952,11,7,66,0,0
user_4827,6300,540,2,74,118,0,1
user_4828,518,736,163,38,110,0,0
user_4829,5668,323,88,73,66,0,0
user_4830,9311,838,142,74,10,1,0
user_4831,2023,680,49,56,87,1,0
user_4832,5862,113,166,46,60,0,0
user_4833,7168,603,76,55,55,0,0
user_4834,886,649,158,26,35,0,0
user_4835,2063,371,162,99,109,1,0
user_4836,8073,879,135,39,77,0,0
user_4837,921,505,54,98,115,0,0
user_4838,786,414,186,33,30,1,0
user_4839,4325,168,24,24,3,1,0
user_4840,5563,115,75,95,100,0,0
user_4841,2654,407,117,41,92,0,0
user_4842,518,925,124,69,35,0,0
user_4843,1880,185,150,26,71,0,0
user_4844,6426,781,56,53,118,0,0
user_4845,6144,558,145,6,88,0,0
user_4846,2567,164,35,60,20,1,0
user_4847,7997,384,119,47,61,0,0
user_4848,8573,183,179,77,111,0,0
user_4849,1256,747,67,37,93,1,1
user_4850,3349,165,35,12,94,0,0
user_4851,6350,307,193,75,116,0,0
user_4852,4902,554,66,64,92,0,0
user_4853,9434,180,197,91,84,0,1
user_4854,5457,216,161,36,106,0,0
user_4855,8871,57,2,86,69,0,1
user_4856,3370,527,9,85,113,0,1
user_4857,8837,675,151,52,27,1,0
user_4858,5612,2,70,78,73,0,0
user_4859,985,996,47,92,30,0,0
user_4860,4333,73,36,94,54,0,0
user_4861,3034,845,6,77,60,0,0
user_4862,5797,184,154,71,83,0,0
user_4863,6902,80,110,63,15,0,0
user_4864,5554,138,77,76,99,0,1
user_4865,7670,35,181,30,17,1,0
user_4866,4002,480,10,69,47,1,1
user_4867,2610,410,87,61,51,1,1
user_4868,6837,698,40,19,39,0,0
user_4869,5484,555,22,56,27,0,0
user_4870,8054,130,121,48,92,0,1
user_4871,7213,838,195,92,40,0,0
user_4872,1323,696,88,76,41,0,1
user_4873,2763,781,31,46,20,0,1
user_4874,7053,426,35,83,37,0,1
user_4875,9420,518,164,9,9,0,0
user_4876,7730,66,167,62,87,0,0
user_4877,585,465,30,91,41,0,0
user_4878,9833,863,143,31,96,0,0
user_4879,5885,308,157,56,64,1,0
user_4880,4844,639,149,50,91,0,0
user_4881,6077,405,28,90,96,0,1
user_4882,7383,529,72,39,15,0,0
user_4883,863,995,11,9,37,0,0
user_4884,5324,653,148,22,34,0,0
user_4885,6746,133,49,56,95,0,0
user_4886,1627,292,53,45,64,1,0
user_4887,8967,749,196,24,46,0,0
user_4888,4072,860,160,58,9,0,0
user_4889,9705,744,53,2,11,1,0
user_4890,6072,813,86,34,57,1,0
user_4891,3809,820,130,39,48,0,0
user_4892,2292,829,51,51,40,0,1
user_4893,7675,411,175,66,103,0,0
user_4894,3823,384,93,98,44,0,0
user_4895,2337,253,129,13,94,1,0
user_4896,4834,433,185,27,114,0,0
user_4897,1961,328,173,79,97,0,0
user_4898,7157,442,111,96,111,0,0
user_4899,7610,771,83,59,107,0,0
user_4900,3542,877,86,86,74,1,0
user_4901,3547,718,64,48,40,0,1
user_4902,5805,249,67,91,38,0,0
user_4903,7452,234,63,61,9,0,1
user_4904,6581,968,102,91,66,0,0
user_4905,9646,985,52,68,29,1,0
user_4906,4787,998,49,47,86,0,1
user_4907,9875,524,67,29,13,0,0
user_4908,4661,998,106,43,105,1,1
user_4909,356,526,137,92,33,0,0
user_4910,3435,474,57,45,85,0,0
user_4911,2138,31,9,50,118,0,0
user_4912,2522,339,77,73,40,1,1
user_4913,7828,901,165,35,7,0,0
user_4914,1175,188,77,61,67,0,0
user_4915,5964,457,94,5,105,0,0
user_4916,8254,345,81,89,61,0,0
user_4917,6915,893,117,82,81,0,0
user_4918,4894,543,125,34,116,1,0
user_4919,3898,910,186,65,11,0,0
user_4920,4504,796,188,10,20,0,1
user_4921,6255,101,54,8,4,1,0
user_4922,7734,36,161,42,63,0,0
user_4923,391,664,155,89,53,0,0
user_4924,6291,181,2,41,39,0,0
user_4925,3061,995,136,21,10,0,0
user_4926,224,458,146,91,68,0,0
user_4927,1226,115,95,60,9,0,0
user_4928,2299,138,51,78,105,0,0
user_4929,9834,985,192,55,117,0,0
user_4930,7201,593,171,41,72,0,1
user_4931,4004,684,188,7,49,0,1
user_4932,8780,897,9,30,5,0,0
user_4933,9682,210,38,86,114,0,1
user_4934,8122,376,92,41,5,0,1
user_4935,6442,738,143,86,86,1,1
user_4936,6598,588,27,35,76,0,0
user_4937,3679,572,177,46,76,0,1
user_4938,792,724,48,18,56,1,0
user_4939,9588,934,71,86,19,0,0
user_4940,93,517,176,42,43,0,1
user_4941,262,229,26,16,119,0,0
user_4942,266,735,185,75,105,0,0
user_4943,8540,994,5,85,32,0,0
user_4944,3156,194,100,42,32,0,0
user_4945,315,644,18,84,93,0,1
user_4946,8956,869,72,69,103,1,1
user_4947,1574,496,93,18,92,0,0
user_4948,2725,394,129,7,34,0,0
user_4949,5080,35,16,33,48,0,0
user_4950,2541,341,131,44,107,0,0
user_4951,2067,449,10,97,67,0,0
user_4952,1603,353,77,21,91,0,0
user_4953,7138,751,34,20,107,0,0
user_4954,2701,686,47,32,51,0,0
user_4955,374,293,196,12,65,0,0
user_4956,4256,261,113,47,9,0,0
user_4957,6947,722,169,83,107,0,1
user_4958,8072,365,111,27,3,0,1
